product_link,product_name,images,price
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopURH_rpo_1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosndH_jpHAK7bm-srcHi6sJhHAnDUMVj9RosQR-BUstpHAJXoAURosKpHA1FHsjaosrDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_3j7oJY1gpV6uJJp_32zHjOEyp-vzJu2_JoGqMzUZMgsHBgtyfO6Q7BkQfB6epeh_32ooJOJqpVoqj77_1z0H1Ok13BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_M2cQuB9z9P6zco73jzDqO2AHACguJON_VPVHJY9u9zvuch23BPVH1Nke9xozcz0Z3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMzRPdyjrNHfgU8IooH_xd_7zgH3gU8I2jzpC2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BE_92uP1OEe9PoqMD7_1zgoJY1gRxo81BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjOR_uH7HJOkyp-vzJOR_BzC81Y1Z_-681tNUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QH_rO6ZFh6AnpbAJdosuPbm-X9foxQMz2gcV7guYxgIHi6sJpoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sU7H_yDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJdos1ibmUh6_1aUiFiH_KfomUDUsJNHpeibmUpoi-Pwe?ob=23&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fberrybartonoffic%2Fberrybarton-g90-251-1paket-frame-lensa-case-spray-frame-kacamata-pria-black%3Fsrc%3Dtopads&keywords=kacamata&is_search=1&dv=desktop&src=search&page=1&management_type=1,Berrybarton G90-251 1Paket frame+lensa+case+spray Frame Kacamata pria - Black,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/7/20/85976364/85976364_27fc7dc7-92d8-4c37-9b53-33e570ce6965_800_800.webp,Rp61.600
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_J7HseFHAJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosndH_jpHAK7bm-srcHi6srOHmFiy3zwrfo5rM1i6sUNoad7osH7opKdosJOosyabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O_oAoozcDF_1zVH7OJqpCozJ1p_1z0H1B2PfBgHO-N3Ao6QVByZM2xe7jfZ32gP1YJypu6qjJa_7zso1Nke_-vzcP2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325q1NkzMOgu7uR_jzsPV2JQcWqepnF3uzo81h9z_CvuOu7_OzDqu29z_V6qjVd_1zjq7B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-JZSoiHfedgjPR8c-I6_oMZIxp__Jd8JYJ3_VMZIxEgJrFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-8jNEgRu6uV1a_M20o1Nke_C6ucr7_9B-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-o1NNoAC6qj7F_S2SoJNkz_V6qBBNZ3dFvZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_jDH_KFHaFh6AyO9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpyDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst7o_JhoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUBOY?dv=desktop&src=search&is_search=1&t=desktop&keywords=kacamata&page=1&ob=23&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Faqilaeyewear%2Fkacamata-anti-blue-ray-anti-radiasi-komputer-hitam%3Fsrc%3Dtopads,Kacamata anti blue ray /anti radiasi komputer - Hitam,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/2/8f60ffb1-183e-4ee3-a279-4107c2bd21ae.jpg.webp,Rp50.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEoArao_rNo_nDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosndH_jpHAK7bm-srcHi6sKOHmFiy3zwrfo5rM1i6sUNoidOopnNH_jdHAUaosKfbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1NAoAoo8j7p_32soJO1e_-6uJJ7_7zSq1hAZM2jZJ2Myp-3qcoW_MY-qMY2_Mj78jOE_92o8jOE_92o8jOE_92o8BV2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325q1NkzMOgu7uR_jzsPV2JQcWqepnF3uzo81h9z_CvuOu7_OzDqu29z_V6qjVd_1zjq7B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-JZSoiHfedgjPR8c-I6_oMZIxp__Jd8JYJ3_VMZIxEgJrFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-8jN119u68B1a_uzCH7Y1ypuouJBR_S2sq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81Y139u6ucoR_OzVo1YJe9BoqBj7_MBG6ZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_jDH_KFHaFh6AyO9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpyDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstpHsJdoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUBOY?management_type=2&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fjakartaeyewear%2Fgratis-lensa-blue-ray-atau-photocromic-kacamata-pria-minus-korea-reebo-clear-supersin%3Fsrc%3Dtopads&page=1&ob=23&is_search=1&t=desktop&src=search&keywords=kacamata,GRATIS LENSA BLUE RAY atau PHOTOCROMIC Kacamata Pria Minus Korea Reebo - Clear Supersin,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/6/c4c22315-ffd4-4f13-a39f-c79a8ae47d91.jpg.webp,Rp135.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosHpos1a6_1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosndH_jpHAK7bm-srcHi6sKFHmFiy3zwrfo5rM1i6sUNoidpoAUNHpn7o_JpHp1poZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfB61pea_Ozg81OJZ_Vo8j1a_jzuH1NNZ9o-Q1dFyfFN8B29zSBgHMP2_fB-H1hk3_V6zcHa_uz0P7NJyp-oucWR_Bo-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2Z_-ouO2t3uzCHJNNH3WvuO-0_VzZqJOEZ9zguVJO3BHFo1Y9ZMhguV1a_1zVP7da13BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooQ9xfgAod6c-JzSoiHfedgjPR8BxEz_z6qBydgjx6Hc-_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBk__C68_ep_92uH7NJqpVozVVd_uzzH1N_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_u6q_zE_jz-o1OEe_C6uJuE_92u8jN_Zsjibm-Orfua9fBjUstiHmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDhop1NbAJdHAHDH_Kfou7DUMNwyfVXgcBjy9zB9fVjraUEH_Hfbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEop1poiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUBOY?management_type=1&t=desktop&src=search&dv=desktop&is_search=1&keywords=kacamata&ob=23&page=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fserbagrosirecer%2Fkacamata-anti-radiasi-porsche-design-paket-lensa-blueray-photocromic-abu-abu-frame-saja%3Fsrc%3Dtopads,"Kacamata Anti radiasi Porsche design paket lensa Blueray photocromic - Abu-abu, Frame Saja",https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/21/453b90ec-7879-4bbb-9ec9-a5ae5230cfab.png.webp,Rp150.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHpKf6AHF6A1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosndH_jpHAK7bm-srcHi6sJFo_nDUMVj9RosQR-BUsta6_yXHsUN6_UOH_nhosKh6AHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1jF_c2goJOEgpCozcHF_Ozz8JNJu9Bo17BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-HjO93MxguJJF_Sjhq7Y91MWHuV-t_92-PVB11_uq1pnO_OPGQVB1u_-ozJuR_s-zq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OW8IgjHRKdyjzcrfUpgAxMzRPE3I2VoJNkusxMZJdFyBo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32o81N2oAu6qMHa_Bzzo1NkypVvuJ1aZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_320HjhkZ9BvucWN_BzVP7O13_zoucPEZ3dFvZUDUSupg9-wq3ei6iUFUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_jDH_KFHaFh6AyO9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpyDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst7Hp1foaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUBOY?keywords=kacamata&dv=desktop&is_search=1&management_type=1&page=1&t=desktop&src=search&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fkacamataonline%2Fkacamata-anti-radiasi-3190-kacamata-pria-frame-kacamata-minus-hitam-supersin%3Fsrc%3Dtopads,"Kacamata Anti radiasi 3190 | kacamata pria | frame Kacamata minus - Hitam, supersin",https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/19/73a84abe-9054-4ddd-9621-5b9b55e1fc98.jpg.webp,Rp160.000
https://www.tokopedia.com/pusatteknikcs/kacamata-las-otomatis-kacamata-las-autodark?whid=0,KACAMATA LAS OTOMATIS / KACAMATA LAS AUTODARK,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/8/6a796463-8a28-4a20-9a5e-ebdaa878a197.jpg.webp,Rp64.500
https://www.tokopedia.com/valueofmoney/kacamata-baca-plus-auto-focus-one-power-readers-unisex-0610?whid=0,Kacamata Baca Plus Auto Focus ONE POWER READERS Unisex 0610,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/25/5219f194-14a6-439e-bad2-62163417d370.jpg.webp,Rp30.000
https://www.tokopedia.com/kompliteshop/face-shield-kacamata-nagita-face-shield-dewasa-packing?whid=0,Face shield kacamata nagita face shield dewasa +packing,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/7/18/993517331/993517331_bd4e153a-a8eb-42f1-a994-c9d8ec8aa0f4_626_626.jpg.webp,Rp4.500
https://www.tokopedia.com/listrikmurahline/kacamata-las-otomatis-0-2s-index-auto-darkening-glass?whid=0,Kacamata Las Otomatis 0.2s INDEX auto darkening glass,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/2/7/318421694/318421694_dc00aa59-01fe-42db-bbe0-1946cb6976d8_1368_1368.jpg.webp,Rp109.500
https://www.tokopedia.com/slgadget/kaca-mata-anti-silau-siang-dan-malam-photochromic-polarized-sunglasses?whid=0,Kaca Mata Anti Silau Siang Dan Malam Photochromic Polarized Sunglasses,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/7/27/15618195/15618195_c5647355-34c6-408f-bc34-9611b2b38583_700_700.webp,Rp52.000
