product_link,product_name,images,price
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopjaHsnaoAJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosndH_jpH_KNbm-srcHi6seOHmFiy3zwrfo5rM1i6sUd6mdOosHf6ArhHsyRHsKRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8JONoI2o8jOE_92o8jOE_92o8jOE_92zq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBqqMWN_s-6Q1NI19z6uVjO_OHFHJOkqpVHucra_32zPJN91_-gQ11O3uPZq7N1qcx-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJNM_uzSHjNU8AxizJ2pysoj6cgIPRxizpjpgjxd8MzIHcBHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9B6qjBO_jzVo1O1z9BvucDO_S2-oJYJ13BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9BvzcPO_Bzg8jNkgpoouJja_S2-oJNNZsjibm-Orfua9fBjUstiHmUDUMVDgaUEUMVDPVY0g9BRQR-j9fzBgMVOQIeibm-XP3Oig9-wQfgwy3zpUsthHaFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QH_rO6ZFh6AnpbAJdoszPbm-X9foxQMz2gcV7guYxgIHi6sJpHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6syNopHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJdos1ibmUh6_1aUiFiH_KfomUDUsJNHpeibmUpoi-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMWxyfVWy9eiwe?management_type=1&is_search=1&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fghea-kacamata%2Fbisa-cod-kacamat-clubmaster-rayban-kualitas-super-diamond-kaca-hitam-silver-all-size%3Fsrc%3Dtopads&src=search&ob=23&dv=desktop&keywords=kacamata&page=7,"(BISA COD)kacamat clubmaster rayban kualitas super diamond kaca - hitam silver, All Size",https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/29/8932a316-5332-4888-ae97-e6bd6f886221.jpg.webp,Rp155.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHpj7opHa6AUDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosndH_jpH_KNbm-srcHi6s1OHmFiy3zwrfo5rM1i6sUfoZdaH_eOosrO6Ajhosydbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-QujO_32jqB2k1MWHuV1a_Oz0PJNJZ_u61pn7_M2-HJh1uMW6Q12t_OPcqO2Ju_zg17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2VoJNk1sxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBjp_c2C8JOE1_-68MoR_92C81OEZ_V-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqBjh_c2-8JNJu_-68B17_OzVHjNkgfBM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEH_HDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_jDH_KFHaFh6Ay79ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUst7HpefomFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUB7DUMVDPcuaQMV7guY0g9BRQR-jUstiqfVsy3OxPm-Y?ob=23&is_search=1&keywords=kacamata&management_type=2&t=desktop&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fstylekacamata%2Fsunglasses-kacamata-sporty-kaca-mata-new-kacamat-trendy%3Fsrc%3Dtopads&src=search&page=7,"Sunglasses Kacamata Sporty, Kaca mata New, Kacamat Trendy",https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2017/11/28/230105440/230105440_31278bb8-5ea7-460a-8197-be15be18dcd8_512_512.jpg.webp,Rp105.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopjaHsnaoAeDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosndH_jpH_KNbm-srcHi6seOHmFiy3zwrfo5rM1i6sU7oZdN6_rOoAeO6AHN6_eOoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3Ogo1Okgc2qqB-0_VzuHjY1qRz6zJjO_BHFoJNkZ_CHuVg0_MOGqJY9zMWqzV173uo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8BxEz_z6qBUdgjPR83-I6_oMZIxp_uPdPMep8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32gP7hk3_zozJBN_uz0P7NEe_VouJO2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_jzuP1Y1qpo6uVJF_BzS8jY1qpC6uco2gBJYvZUDUSupg9-wq3ei6iUFUiFiy3hSUstiy3h79fWB89P5rMzwgcuMy9uDPmUDUMNOQ3-BrBY5gBYxgIHi6sJpbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDhop1NbAJdHAHDH_KfoV7DUMNwyfVXgcBjy9zB9fVjraUEH_Hpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEoA1NHprDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJdos1ibmUh6_1aUiFiH_KfomUDUsJNHpeibmUpoi-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMWxyfVWy9eiwe?page=7&r=https%3A%2F%2Fwww.tokopedia.com%2Fghea-kacamata%2Fbisa-cod-kacamat-sport-cowok-bahan-aluminium-lensa-polarize-miror-miror-biru-all-size%3Fsrc%3Dtopads&is_search=1&management_type=1&t=desktop&dv=desktop&keywords=kacamata&ob=23&src=search&r_replacement=new,"(BISA COD)kacamat sport cowok bahan aluminium lensa polarize miror - miror biru, All Size",https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/30/d31d3d03-a635-4a85-b93e-653f20ed7cc2.jpg.webp,Rp185.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHpjdHpnRosJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosndH_jpH_KNbm-srcHi6sHOHmFiy3zwrfo5rM1i6sU7Had76Aed6AJdoAepo_npoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9Boq_zN_32-81OkZ9BoqjBN_32-81O2Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq12W_Oz-HOja3_Cqepnh_M20o1h119BvuVu7_7zg81NAHAVqzV223uzDqV2I1_Vvz7u2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p__Jd8JYJ3_CMZIxp_3OdPMep8AxizJgpysoj6cgU_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjjh_7H7H1YJ__zo8MDO_32gH1YJypz681BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjjF_9j7HJYJ1_zvzJ17_jzz8jN1e92617tNUiFiP9oBrBY2gmUEUsnibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEH_HDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_jDH_KFHaFh6Ay79ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsthH_rh6ZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUB7DUMVDPcuaQMV7guY0g9BRQR-jUstiqfVsy3OxPm-Y?is_search=1&ob=23&t=desktop&management_type=2&src=search&keywords=kacamata&dv=desktop&page=7&r=https%3A%2F%2Fwww.tokopedia.com%2Fvallenstyle%2Fkacamat-pria-tompord-minus-normal-lensa-di-warna-hitam-dan-coklat%3Fsrc%3Dtopads,kacamat pria tompord minus/normal lensa di warna hitam dan coklat,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/8/13/4530964/4530964_41f2be44-ad44-4935-9b01-46143cc240e0_2048_2048.jpg.webp,Rp175.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6An7o_yOopyDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosndH_jpH_KNbm-srcHi6seOHmFiy3zwrfo5rM1i6sU7omdfHsjNopn7os1Oo_eFoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ3Ogo1Okgc2qqB-0_VzuHjY1qRz6zJjO_BHFoJNkZ_CHuVg0_MOGqJY9zMWqzV173uo-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3OR8BxEz_z6qBUdgjPR83-I6_oMZIxp_uPdPMep8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32gP7hk19x6qBJ7_BzgHJOE_9x617BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjjF_jH7HjOkqpu68jJF_M2uH1N119P681tNUiFiP9oBrBY2gmUEUsnibm-xQcri6i-xQIzwqfuNPfYagVYjg3gxP3h7UiFiQSuWyMua9fYM9fVjraUEH_HDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_jDH_KFHaFh6Ay79ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstdopjNbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUh6AyOUiFiH_jOHiUDUsJdoseibmUh6_H7UiFiHpyi9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-0y3oxQ3V7US7?src=search&r_replacement=new&page=7&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fghea-kacamata%2Fbisa-cod-kacamat-police-kualitas-super-lensa-polarized-hitam-all-size%3Fsrc%3Dtopads&management_type=1&is_search=1&keywords=kacamata&t=desktop,"(BISA COD) kacamat police kualitas super lensa polarized - Hitam, All Size",https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/8/93a9c367-0ed5-4c54-b058-3d05b78d4673.jpg.webp,Rp165.000
https://www.tokopedia.com/prosunglass/gm-dream-visit-kacamata-sunglass-pria-wanita-box-super?whid=0,GM Dream Visit - Kacamata / Sunglass Pria Wanita + Box Super,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/8/28/68646311/68646311_54ac26ab-80a3-4c9b-a8f8-4c513766f99b_700_700.webp,Rp130.000
https://www.tokopedia.com/brahau/orbital-mask-kacamata-pelindung-wajah?whid=0,ORBITAL MASK - KACAMATA PELINDUNG WAJAH,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/7/19/12689790/12689790_a8114832-49bf-45a1-ab8c-2130de0d4701_1251_1251.webp,Rp2.900
https://www.tokopedia.com/babynathanshops/kacamata-korea-frame-besi-simple-bulat-oval-fashion-pria-wanita-silver?whid=0,Kacamata Korea Frame Besi Simple Bulat Oval Fashion Pria Wanita,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/10/25/3163189/3163189_b447cf28-118e-442a-b8a0-a717e02ba8e1.jpg.webp,Rp14.999
https://www.tokopedia.com/bandungkosmetik8/kacamata-bulat-style-korea-kacamata-fashion-kekinian-cewek-dan-cowok-cokelat?whid=0,Kacamata Bulat style korea / kacamata fashion kekinian cewek dan cowok,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/3/7/221658/221658_3f193c29-675c-416d-8d27-fb3e632a34f0_645_645.jpg.webp,Rp5.900
https://www.tokopedia.com/oppaglasses/frame-kacamata-korea-pria-wanita-oppa-op02-blsv-hitam-bulat-fashion?whid=0,Frame Kacamata Korea Pria Wanita OPPA OP02 BLSV Hitam Bulat Fashion,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2018/4/19/22878901/22878901_bd8582b9-a746-43ab-8890-6579efc9a4a8_900_900.jpg.webp,Rp99.000
https://www.tokopedia.com/thewinnerfiz/kacamata-plus-baca-bor-anti-pecah-anti-patah?whid=0,KACAMATA PLUS BACA BOR ANTI PECAH ANTI PATAH,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2018/10/8/2608144/2608144_fec8409a-0822-4e35-834d-f31a07614a87_864_864.jpg.webp,Rp34.000
https://www.tokopedia.com/rhidtzshop/holbrook-vr46-fire-kacamata-valentino-rossi-vr-46-polarized-motogp?whid=0,Holbrook Vr46 fire kacamata valentino rossi vr 46 polarized motogp,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/9/5/5300988/5300988_01acff75-a7cc-4b69-8006-f2081bef750a_455_455.webp,Rp65.000
https://www.tokopedia.com/aqilaeyewear/kacamata-anti-blueray-anti-radiasi-komputer-724-hitam?whid=0,kacamata anti blueray/anti radiasi komputer 724,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/4/16/8005098/8005098_b64b5d17-3fff-4f14-b404-0f0e3778260c_1080_1080.jpg.webp,Rp50.000
